player_id,weight,first_name,middle_name,last_name,team_id,birth_date,height,foot,short_name,current_national_team_id,passport_area_name,passport_area_id,passport_area_alpha3code,passport_area_alpha2code,role_code2,role_code3,role_name,birth_area_name,birth_area_id,birth_area_alpha3code,birth_area_alpha2code
26024,87,Wesley,,Lautoa,3804,1987-08-25,182,right,W. Lautoa,,New Caledonia,540,NCL,NC,DF,DEF,Defender,France,250,FRA,FR
26032,75,Cheick,,Doukouré,695,1992-09-11,180,right,C. Doukouré,,France,250,FRA,FR,MD,MID,Midfielder,C\u00f4te d'Ivoire,384,CIV,CI
26033,74,Yann,,Jouffre,,1984-07-23,176,left,Y. Jouffre,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
26038,72,Joel Nathaniel,,Campbell Samuels,3254,1992-06-26,178,left,J. Campbell,16871,Costa Rica,188,CRI,CR,FW,FWD,Forward,Costa Rica,188,CRI,CR
26042,81,Kévin,,Monnet-Paquet,3782,1988-08-19,184,right,K. Monnet-Paquet,,Rwanda,646,RWA,RW,FW,FWD,Forward,France,250,FRA,FR
26044,83,Gilles,,Sunu,3799,1991-03-30,181,right,G. Sunu,,Togo,764,TGO,TG,FW,FWD,Forward,France,250,FRA,FR
26046,72,Landry,,Bonnefoi,,1983-09-20,184,right,L. Bonnefoi,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26055,72,Julien,,Ielsch,3789,1983-03-05,173,left,J. Ielsch,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
26065,76,Jonas,,Martin,3779,1990-04-09,184,right,J. Martin,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
26068,77,Loïc,,Puyo,3799,1988-12-19,182,left,L. Puyo,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
26069,78,Hervé,,Bazile,3783,1990-03-18,181,left,H. Bazile,17881,Haiti,332,HTI,HT,FW,FWD,Forward,France,250,FRA,FR
26084,79,Lionel Jules,,Carole,680,1991-04-12,178,left,L. Carole,,Martinique,474,MTQ,MQ,DF,DEF,Defender,France,250,FRA,FR
26085,93,Florentin,,Pogba,,1990-08-19,189,left,F. Pogba,,France,250,FRA,FR,DF,DEF,Defender,Guinea,324,GIN,GN
26086,87,Ismaël,,Traoré,3799,1986-08-18,184,right,I. Traoré,,C\u00f4te d'Ivoire,384,CIV,CI,DF,DEF,Defender,France,250,FRA,FR
26093,80,Mickaël,,Le Bihan,3775,1990-05-16,184,right,M. Le Bihan,,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
26100,75,Naïm,,Sliti,3804,1992-07-27,173,right,N. Sliti,16276,Tunisia,788,TUN,TN,MD,MID,Midfielder,France,250,FRA,FR
26115,85,Salif,,Sané,2449,1990-08-25,196,right,S. Sané,19314,Senegal,686,SEN,SN,DF,DEF,Defender,France,250,FRA,FR
26120,79,Thomas,,Mangani,3799,1987-04-29,183,left,T. Mangani,,Italy,380,ITA,IT,MD,MID,Midfielder,France,250,FRA,FR
26124,75,Benjamin,,Jeannot,3804,1992-01-22,183,right,B. Jeannot,,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
26131,79,Brice,,Samba,3783,1994-04-25,186,left,B. Samba,,France,250,FRA,FR,GK,GKP,Goalkeeper,Congo,178,COG,CG
26134,78,Prince-Désir,,Gouano,3789,1993-12-24,186,right,P. Gouano,,C\u00f4te d'Ivoire,384,CIV,CI,DF,DEF,Defender,France,250,FRA,FR
26135,77,Maxime,,Le Marchand,3775,1989-10-11,185,left,M. Le Marchand,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
353821,80,Loïc,,Badiashile Mukinayi,19830,1998-02-05,186,right,L. Badiashile,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
222766,68,Bruno Miguel,,Boialvo Gaspar,3176,1993-04-21,176,right,Bruno Gaspar,,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
222770,67,Nélson,,Cabral Semedo,676,1993-11-16,177,right,Nélson Semedo,,Cape Verde Islands,132,CPV,CV,DF,DEF,Defender,Portugal,620,PRT,PT
91702,66,Johan Andrés,,Mojica Palacio,756,1992-08-21,179,left,J. Mojica,12430,Colombia,170,COL,CO,DF,DEF,Defender,Colombia,170,COL,CO
26167,66,Claudio,,Beauvue,712,1988-04-16,174,right,C. Beauvue,,France,250,FRA,FR,FW,FWD,Forward,Guadeloupe,312,GLP,GP
222798,83,Robin,,Zentner,2460,1994-10-28,194,right,R. Zentner,,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
26196,71,Djibril,,Sidibé,19830,1992-07-29,182,right,D. Sidibé,4418,Senegal,686,SEN,SN,DF,DEF,Defender,France,250,FRA,FR
26200,64,Quentin,,Othon,3779,1988-03-27,162,left,Q. Othon,,Martinique,474,MTQ,MQ,MD,MID,Midfielder,France,250,FRA,FR
26216,88,Jessy,,Moulin,3782,1986-01-13,185,right,J. Moulin,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26226,76,Romain,,Saïss,1629,1990-03-26,190,left,R. Saïss,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
26245,93,Alexandre,,Letellier,6408,1990-12-11,193,right,A. Letellier,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26265,70,Vincent,,Manceau,3799,1989-07-10,176,right,V. Manceau,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
26268,81,Férébory,,Doré,3799,1990-01-21,194,right,F. Doré,,Congo,178,COG,CG,FW,FWD,Forward,Congo,178,COG,CG
288415,70,Sabri,,Toufiqui,3774,1997-03-30,173,,S. Toufiqui,,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
26276,89,Nicolas,,Pallois,3770,1987-09-19,189,left,N. Pallois,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
288423,77,Zinédine,,Machach,3187,1996-01-05,184,right,Z. Machach,,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
26285,79,Anthony,,Gonçalves,3779,1986-03-06,178,right,A. Gonçalves,,Portugal,620,PRT,PT,MD,MID,Midfielder,France,250,FRA,FR
255670,73,Cristiano,,Lombardi,3219,1995-08-19,179,right,C. Lombardi,,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
26307,78,Aïssa,,Mandi,684,1991-10-22,184,right,A. Mandi,16009,Algeria,12,DZA,DZ,DF,DEF,Defender,France,250,FRA,FR
26311,72,Romain,,Amalfitano,3804,1989-08-27,175,right,R. Amalfitano,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
26314,82,Lucas,,Deaux,3785,1988-12-26,188,right,L. Deaux,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
190167,75,Leonardo,,Spinazzola,3172,1993-03-25,186,right,L. Spinazzola,,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
190168,86,Antonio,,Santurro,3166,1992-02-29,192,right,A. Santurro,,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
26332,82,Paul,,Baysse,3772,1988-05-18,185,right,P. Baysse,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
26336,77,Santiago Juan,,Gentiletti Selak,,1985-01-09,182,left,S. Gentiletti,,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
20776,82,Luca,,Rossettini,3193,1985-05-09,187,right,L. Rossettini,,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
255732,81,Philipp,,Lienhart,2453,1996-07-11,185,right,P. Lienhart,9109,Austria,40,AUT,AT,DF,DEF,Defender,Austria,40,AUT,AT
59126,75,Rodney,,Wallace Burns,32556,1988-06-17,182,left,R. Wallace,16871,United States,840,USA,US,MD,MID,Midfielder,Costa Rica,188,CRI,CR
26365,85,Baptiste,,Reynet,3804,1990-10-28,185,right,B. Reynet,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26368,68,Abdoulaye,,Bamba,3799,1990-04-25,182,right,A. Bamba,,Italy,380,ITA,IT,DF,DEF,Defender,C\u00f4te d'Ivoire,384,CIV,CI
26373,70,Samuel,,Souprayen,3194,1989-02-02,187,left,S. Souprayen,,France,250,FRA,FR,DF,DEF,Defender,Reunion,638,REU,RE
26374,76,Cédric,,Varrault,,1980-01-30,182,right,C. Varrault,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
26378,77,Sekou,,Baradji,3789,1984-04-24,183,left,S. Baradji,,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
26381,74,Benjamin,,Corgnet,3779,1987-04-06,180,right,B. Corgnet,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
26384,64,Gaël,,Kakuta,3789,1991-06-21,173,left,G. Kakuta,18538,Congo DR,180,COD,CD,MD,MID,Midfielder,France,250,FRA,FR
26389,80,Younousse,,Sankharé,3772,1989-09-10,184,left,Y. Sankharé,,Senegal,686,SEN,SN,MD,MID,Midfielder,France,250,FRA,FR
26399,82,Damien,,Da Silva,3783,1988-05-17,184,right,D. Da Silva,,Portugal,620,PRT,PT,DF,DEF,Defender,France,250,FRA,FR
419629,69,Bernard,,Tekpetey,2449,1997-09-03,172,right,B. Tekpetey,,Ghana,288,GHA,GH,FW,FWD,Forward,Ghana,288,GHA,GH
26414,75,Guy Adolphe,,N'Gosso Massouma,,1985-01-11,185,right,G. N'Gosso,,Cameroon,120,CMR,CM,MD,MID,Midfielder,Cameroon,120,CMR,CM
26433,67,Jérémy,,Cordoval,3795,1990-01-12,167,right,J. Cordoval,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
49981,72,Taulant Ragip,,Xhaka,6407,1991-03-28,172,right,T. Xhaka,8731,Albania,8,ALB,AL,MD,MID,Midfielder,Switzerland,756,CHE,CH
354123,75,Pol Mikel,,Lirola Kosok,3315,1997-08-13,183,right,Pol Lirola,1604,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
223071,70,Ozan,,Tufan,4487,1995-03-23,179,right,O. Tufan,4687,Turkey,792,TUR,TR,MD,MID,Midfielder,Turkey,792,TUR,TR
26498,78,Kenny,,Lala,3779,1991-10-03,178,right,K. Lala,,Martinique,474,MTQ,MQ,DF,DEF,Defender,France,250,FRA,FR
26508,74,Renaud,,Cohade,3777,1984-09-29,180,right,R. Cohade,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
26512,65,Mathieu,,Dossevi,3777,1988-02-12,172,right,M. Dossevi,18374,Togo,764,TGO,TG,MD,MID,Midfielder,France,250,FRA,FR
26518,80,Carlos Alberto,,Sánchez Moreno,1633,1986-02-06,182,right,C. Sánchez,12430,Colombia,170,COL,CO,MD,MID,Midfielder,Colombia,170,COL,CO
26528,79,Romain,,Genevois,3783,1987-10-28,182,right,R. Genevois,,France,250,FRA,FR,DF,DEF,Defender,Haiti,332,HTI,HT
26539,78,Prince,,Oniangué,3799,1988-11-04,190,right,P. Oniangué,,Congo,178,COG,CG,MD,MID,Midfielder,France,250,FRA,FR
26543,80,Jeremy,,Blayac,3779,1983-06-13,187,right,J. Blayac,,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
26547,71,Billy,,Ketkeophomphone,3799,1990-03-24,180,right,B. Ketkeophomphone,,Laos,418,LAO,LA,FW,FWD,Forward,France,250,FRA,FR
288708,72,Anton,,Miranchuk,13887,1995-10-17,183,right,An. Miranchuk,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
26583,80,Régis,,Gurtner,3789,1986-12-08,183,right,R. Gurtner,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
69968,68,Marcelo,,Brozović,3161,1992-11-16,181,right,M. Brozović,9598,Croatia,191,HRV,HR,MD,MID,Midfielder,Croatia,191,HRV,HR
26604,76,Yannis,,Salibur,3785,1991-01-21,177,left,Y. Salibur,,Congo DR,180,COD,CD,MD,MID,Midfielder,France,250,FRA,FR
26610,79,Diafra,,Sakho,3774,1989-12-24,184,right,D. Sakho,19314,France,250,FRA,FR,FW,FWD,Forward,Senegal,686,SEN,SN
26633,73,Arnaud,,Souquet,3775,1992-02-12,179,right,A. Souquet,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
26638,70,Karl,,Toko Ekambi,3799,1992-09-14,183,right,K. Toko Ekambi,,Cameroon,120,CMR,CM,FW,FWD,Forward,France,250,FRA,FR
26652,74,Daniel,,Wass,692,1989-05-31,181,right,D. Wass,,Denmark,208,DNK,DK,MD,MID,Midfielder,Denmark,208,DNK,DK
26676,78,Alexandre,,Oukidja,3779,1988-07-19,185,right,A. Oukidja,,Algeria,12,DZA,DZ,GK,GKP,Goalkeeper,France,250,FRA,FR
256084,69,Chang-Hoon,,Kwon,3804,1994-06-30,174,left,Kwon Chang-Hoon,,Korea Republic,410,KOR,KR,MD,MID,Midfielder,Korea Republic,410,KOR,KR
20842,82,Federico,,Peluso,3315,1984-01-20,188,left,F. Peluso,,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
125076,68,Ambroise,,Oyongo Bitolo,3787,1991-06-22,175,left,A. Oyongo,,Cameroon,120,CMR,CM,DF,DEF,Defender,Cameroon,120,CMR,CM
20850,72,Luca,,Cigarini,3173,1986-06-20,175,right,L. Cigarini,,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
354547,73,Jakub,,Jankto,3163,1996-01-19,184,left,J. Jankto,11555,Czech Republic,203,CZE,CZ,MD,MID,Midfielder,Czech Republic,203,CZE,CZ
26869,84,Ludovic,,Butelle,3799,1983-04-03,188,right,L. Butelle,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
354552,65,Simone,,Edera,3185,1997-01-09,174,left,S. Edera,3764,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
26327,75,Idriss,,Saadi,3779,1992-02-08,179,right,I. Saadi,16009,Algeria,12,DZA,DZ,FW,FWD,Forward,France,250,FRA,FR
223516,76,Robert,,Bauer,2443,1995-04-09,183,right,R. Bauer,,Kazakhstan,398,KAZ,KZ,DF,DEF,Defender,Germany,276,DEU,DE
135561,77,Florian,,Grillitsch,2482,1995-08-07,187,right,F. Grillitsch,9109,Austria,40,AUT,AT,MD,MID,Midfielder,Austria,40,AUT,AT
26938,82,Mathieu,,Michel,3799,1991-09-04,188,right,M. Michel,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26945,74,Maxime,,Poundjé,3772,1992-08-16,180,left,M. Poundjé,,Cameroon,120,CMR,CM,DF,DEF,Defender,France,250,FRA,FR
125250,81,Óscar Esau,,Duarte Gaitán,691,1989-06-03,186,right,Ó. Duarte,16871,Costa Rica,188,CRI,CR,DF,DEF,Defender,Nicaragua,558,NIC,NI
223560,80,Levin Mete,,Öztunali,2460,1996-03-15,184,right,L. Öztunali,3155,Turkey,792,TUR,TR,MD,MID,Midfielder,Germany,276,DEU,DE
26956,65,Nicolas,,Benezet,3785,1991-02-24,170,right,N. Benezet,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
125268,66,Yeltsin Ignacio,,Tejeda Valverde,6434,1992-03-17,177,right,Y. Tejeda,16871,Costa Rica,188,CRI,CR,MD,MID,Midfielder,Costa Rica,188,CRI,CR
26969,75,Bobby,,Allain,3804,1991-11-28,185,,B. Allain,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26970,82,Jean-Christophe,,Bouet,3789,1983-07-21,184,right,J. Bouet,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
26971,83,Mathieu,,Gorgelin,3766,1990-08-05,187,left,M. Gorgelin,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
289122,80,Rick,,Karsdorp,3158,1995-02-11,182,right,R. Karsdorp,,Netherlands,528,NLD,NL,DF,DEF,Defender,Netherlands,528,NLD,NL
125286,77,Giancarlo,,González Castro,3166,1988-02-08,186,right,G. González,16871,Costa Rica,188,CRI,CR,DF,DEF,Defender,Costa Rica,188,CRI,CR
27004,81,Matthieu,,Dreyer,3783,1989-03-20,188,right,M. Dreyer,,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
485794,0,Sergio,,Arribas Blázquez,712,1995-07-07,0,,Sergio Arribas,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
255738,70,Jefferson Andrés,,Lerma Solís,1659,1994-10-25,179,right,J. Lerma,12430,Colombia,170,COL,CO,MD,MID,Midfielder,Colombia,170,COL,CO
256478,70,Danilo,,Cataldi,3219,1994-08-06,180,right,D. Cataldi,,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
256479,80,Luca,,Crecco,3162,1995-09-06,183,left,L. Crecco,,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
256480,80,Keita,,Baldé Diao,3161,1995-03-08,181,right,B. Keita,19314,Senegal,686,SEN,SN,FW,FWD,Forward,Spain,724,ESP,ES
551398,0,David,,Alba Fernández,698,1999-05-05,0,,David Alba,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
289359,74,Youssef,,Aït Bennasser,19830,1996-07-07,184,right,Y. Aït Bennasser,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
256634,75,Yerry Fernando,,Mina González,1623,1994-09-23,195,right,Y. Mina,12430,Colombia,170,COL,CO,DF,DEF,Defender,Colombia,170,COL,CO
354997,87,Sergio Duvan,,Córdova Lezama,2481,1997-01-10,188,right,S. Córdova,15757,Venezuela,862,VEN,VE,FW,FWD,Forward,Venezuela,862,VEN,VE
256706,63,Lebogang,,Phiri,3785,1994-11-09,173,right,L. Phiri,,South Africa,710,ZAF,ZA,MD,MID,Midfielder,South Africa,710,ZAF,ZA
27354,84,Júlio,,Tavares,3804,1988-11-19,187,right,Júlio Tavares,,France,250,FRA,FR,FW,FWD,Forward,Cape Verde Islands,132,CPV,CV
92900,78,Charalampos,,Lykogiannis,3173,1993-10-22,186,left,C. Lykogiannis,,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
92908,82,Vassilis,,Torosidis,3166,1985-06-10,186,right,V. Torosidis,12678,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
60144,86,Amir,,Abedzadeh,9612,1993-04-26,186,right,A. Abedzadeh,10840,Iran,364,IRN,IR,GK,GKP,Goalkeeper,Iran,364,IRN,IR
92922,70,Kevin,,Mirallas,12509,1987-10-05,182,right,K. Mirallas,,Spain,724,ESP,ES,MD,MID,Midfielder,Belgium,56,BEL,BE
27393,76,Gaëtan,,Bussmann,2453,1991-02-02,184,left,G. Bussmann,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
256776,84,Anto,,Grgic,6421,1996-11-28,188,right,A. Grgic,6704,Croatia,191,HRV,HR,MD,MID,Midfielder,Switzerland,756,CHE,CH
92966,83,Konstantinos,,Manolas,3158,1991-06-14,189,right,K. Manolas,12678,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
93000,70,Vitorino Gabriel ,,Pacheco Antunes,698,1987-04-01,176,left,Antunes,,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
93003,83,Dimitrios,,Siovas,712,1988-09-16,192,left,D. Siovas,,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
224080,83,Guillermo Alfonso,,Maripán Loaysa,696,1994-05-06,193,right,G. Maripán,,Chile,152,CHL,CL,DF,DEF,Defender,Chile,152,CHL,CL
70116,73,Victorio Maximiliano,,Pereira Páez,9606,1984-06-08,173,right,Maxi Pereira,15670,Uruguay,858,URY,UY,DF,DEF,Defender,Uruguay,858,URY,UY
93028,82,Yuri,,Lodygin,13885,1990-05-26,187,right,Y. Lodygin,,Greece,300,GRC,GR,GK,GKP,Goalkeeper,Russia,643,RUS,RU
93044,77,Stéphane,,Darbion,3795,1984-03-22,183,left,S. Darbion,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
70129,77,Rodrigo,,Moreno Machado,674,1991-03-06,182,left,Rodrigo,1598,Spain,724,ESP,ES,FW,FWD,Forward,Brazil,76,BRA,BR
289711,64,Naby Deco,,Keïta,2975,1995-02-10,172,right,N. Keïta,,Guinea,324,GIN,GN,MD,MID,Midfielder,Guinea,324,GIN,GN
86517,60,Pablo Ezequiel,,De Blasis,2460,1988-02-04,165,right,P. De Blasis,,Argentina,32,ARG,AR,FW,FWD,Forward,Argentina,32,ARG,AR
256992,71,Angelo,,Fulgini,3799,1996-08-20,183,right,A. Fulgini,4425,France,250,FRA,FR,MD,MID,Midfielder,C\u00f4te d'Ivoire,384,CIV,CI
257028,70,Davide,,Calabria,3157,1996-12-06,176,right,D. Calabria,3763,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
289827,85,Kevin,,Bonifazi,3185,1996-05-19,187,right,K. Bonifazi,,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
93339,79,Andi,,Lila,12537,1986-02-12,186,right,A. Lila,8731,Albania,8,ALB,AL,MD,MID,Midfielder,Albania,8,ALB,AL
388267,75,Leon,,Bailey Butler,2446,1997-08-09,180,left,L. Bailey,,Jamaica,388,JAM,JM,FW,FWD,Forward,Jamaica,388,JAM,JM
355599,78,Mikel,,Oyarzabal Ugarte,687,1997-04-21,181,left,Mikel Oyarzabal,1604,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
388398,81,Giuseppe,,Pezzella,3163,1997-11-29,185,left,G. Pezzella,3763,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
257337,78,Marlon,,Frey,,1996-03-24,180,right,M. Frey,,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
224593,70,Joshua,,Kimmich,2444,1995-02-08,176,right,J. Kimmich,3148,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
224622,80,Jannik,,Huth,29,1994-04-15,184,right,J. Huth,,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
288663,80,Mattia,,Caldara,3172,1994-05-05,187,right,M. Caldara,3757,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
224677,72,Julian,,Weigl,2447,1995-09-08,186,right,J. Weigl,,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
224680,73,Marius,,Wolf,2462,1995-05-27,187,right,M. Wolf,,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
224709,79,Michael,,Zetterer,2443,1995-07-12,187,right,M. Zetterer,,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
224896,77,Gerrit,,Holtmann,2460,1995-03-25,183,left,G. Holtmann,,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
224965,73,Raphael,,Framberger,2481,1995-09-06,179,right,R. Framberger,,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
224971,68,Erik,,Thommy,2445,1994-08-20,174,right,E. Thommy,,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
257752,67,Marlos,,Moreno Durán,5654,1996-09-20,173,right,M. Moreno,,Colombia,170,COL,CO,FW,FWD,Forward,Colombia,170,COL,CO
388832,66,Julio,,Gracia Gallardo,684,1998-02-10,170,right,Julio Gracia,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
225022,75,Rubén,,Duarte Sánchez,696,1995-10-18,180,left,Rubén Duarte,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
257800,69,Aleksandr,,Golovin,19830,1996-05-30,180,right,A. Golovin,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
454457,72,Enrico,,Brignola,3219,1999-07-08,180,left,E. Brignola,3761,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
225089,70,José Luis,,Morales Nogales,695,1987-07-23,180,right,José Luis Morales,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
356237,69,Giovani,,Lo Celso,3767,1996-04-09,177,left,G. Lo Celso,12274,Italy,380,ITA,IT,MD,MID,Midfielder,Argentina,32,ARG,AR
127524,82,Nikola,,Maksimović,13888,1991-11-25,193,right,N. Maksimović,,Serbia,688,SRB,RS,DF,DEF,Defender,Serbia,688,SRB,RS
61395,76,Trent,,Sainsbury,11,1992-01-05,183,right,T. Sainsbury,8493,England,0,XEN,,DF,DEF,Defender,Australia,36,AUS,AU
520163,75,Diego,,Hernández Barriuso ,698,1995-09-19,188,right,Barri,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
258154,76,Rúben ,,Santos Gato Alves Dias,9607,1997-05-14,187,right,Rúben Dias,9905,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
258252,83,Lukas,,Klostermann,2975,1996-06-03,189,right,L. Klostermann,3155,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
258253,77,Benjamin,,Henrichs,2446,1997-02-23,183,right,B. Henrichs,,Ghana,288,GHA,GH,DF,DEF,Defender,Germany,276,DEU,DE
258254,75,Gian-Luca,,Waldschmidt,2450,1996-05-19,181,left,L. Waldschmidt,3155,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
61651,67,Aziz Eraltay,,Behich,4502,1990-12-16,170,left,A. Behich,8493,Turkey,792,TUR,TR,DF,DEF,Defender,Australia,36,AUS,AU
258263,80,Vukašin,,Jovanović,701,1996-05-17,188,right,V. Jovanović,17324,Serbia,688,SRB,RS,DF,DEF,Defender,Serbia,688,SRB,RS
258264,79,Luka,,Jović,2462,1997-12-23,181,right,L. Jović,17322,Serbia,688,SRB,RS,FW,FWD,Forward,Bosnia-Herzegovina,70,BIH,BA
28907,71,Raphaël Adelino José,,Guerreiro,2447,1993-12-22,170,left,Raphaël Guerreiro,9905,Portugal,620,PRT,PT,DF,DEF,Defender,France,250,FRA,FR
28922,58,Thomas,,Lemar,679,1995-11-12,170,left,T. Lemar,4418,France,250,FRA,FR,MD,MID,Midfielder,Guadeloupe,312,GLP,GP
135903,74,João Pedro,,Cavaco Cancelo,3161,1994-05-27,182,right,João Cancelo,,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
70379,69,Jonathan Matías,,Urretavizcaya da Luz,15444,1990-03-19,174,right,J. Urretavizcaya,15670,Spain,724,ESP,ES,MD,MID,Midfielder,Uruguay,858,URY,UY
135927,70,André Miguel,,Valente Silva,680,1995-11-06,182,right,André Silva,9905,Portugal,620,PRT,PT,FW,FWD,Forward,Portugal,620,PRT,PT
356906,74,Felix,,Passlack,2482,1998-05-29,170,right,F. Passlack,3156,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
94764,72,Yoshinori,,Muto,1613,1992-07-15,179,right,Y. Muto,12913,Japan,392,JPN,JP,FW,FWD,Forward,Japan,392,JPN,JP
127534,74,Darko,,Lazović,3193,1990-09-15,181,right,D. Lazović,,Serbia,688,SRB,RS,MD,MID,Midfielder,Serbia,688,SRB,RS
356928,63,Tim-Henry,,Handwerker,2463,1998-05-19,177,left,T. Handwerker,,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
127560,73,Milan,,Rodić,17090,1991-04-02,185,left,M. Rodić,17322,Serbia,688,SRB,RS,DF,DEF,Defender,Bosnia-Herzegovina,70,BIH,BA
